csv,air_type,air_w,air_constraints,label,k,schedule,proof_bytes,prove_s,verify_ms,prove_elems_per_s,delta_size_pct,delta_prove_pct,delta_verify_pct,delta_throughput_pct
csv,fib_w2_d2,2,1,2powerx,11,[2,2,2,2,2,2,2,2,2,2,2],393872,0.011069,1.571,185022.617841,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,12,[2,2,2,2,2,2,2,2,2,2,2,2],400784,0.019875,1.621,206085.022550,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,13,[2,2,2,2,2,2,2,2,2,2,2,2,2],407696,0.032760,1.689,250062.637760,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,14,[2,2,2,2,2,2,2,2,2,2,2,2,2,2],515408,0.058893,2.016,278199.446454,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,15,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],522320,0.108852,1.951,301032.708102,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,16,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],529232,0.216078,2.154,303298.058628,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,17,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],536144,0.420834,2.162,311458.001960,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,18,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],643856,0.842193,2.445,311263.739498,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,19,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],650768,1.704701,2.496,307554.182881,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,20,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],657680,3.431289,2.472,305592.472370,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,21,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],664592,6.876014,2.690,304995.316100,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,22,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],772304,14.115776,2.973,297135.908484,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,23,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],779216,28.698950,3.057,292296.691905,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,2powerx,24,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],786128,61.678214,3.170,272012.026441,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,11,[4,4,4,4,4,2],428832,0.009037,1.734,226616.557261,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,12,[4,4,4,4,4,4],429088,0.015186,1.749,269726.552854,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,13,[4,4,4,4,4,4,2],449312,0.030546,1.793,268189.717118,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,14,[4,4,4,4,4,4,4],449568,0.046078,1.763,355572.593409,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,15,[4,4,4,4,4,4,4,2],570592,0.089659,2.041,365472.266390,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,16,[4,4,4,4,4,4,4,4],570848,0.166211,2.130,394293.703264,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,17,[4,4,4,4,4,4,4,4,2],591072,0.332893,2.202,393736.224774,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,18,[4,4,4,4,4,4,4,4,4],591328,0.650527,2.206,402971.873913,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,19,[4,4,4,4,4,4,4,4,4,2],712352,1.301805,2.516,402739.234876,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,20,[4,4,4,4,4,4,4,4,4,4],712608,2.618153,2.607,400502.192508,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,21,[4,4,4,4,4,4,4,4,4,4,2],732832,5.267612,2.654,398121.973070,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,22,[4,4,4,4,4,4,4,4,4,4,4],733088,10.549165,2.639,397595.838097,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,23,[4,4,4,4,4,4,4,4,4,4,4,2],854112,21.741575,2.982,385832.575944,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,4powerx,24,[4,4,4,4,4,4,4,4,4,4,4,4],854368,45.477149,3.031,368915.299893,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,11,[8,8,8,2,2],372032,0.008168,1.807,250725.641386,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,12,[8,8,8,8],473408,0.015704,2.043,260819.039280,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,13,[8,8,8,8,2],520256,0.029424,2.198,278410.212435,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,14,[8,8,8,8,2,2],520448,0.058385,2.116,280619.623338,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,15,[8,8,8,8,8],521024,0.097471,2.153,336180.891912,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,16,[8,8,8,8,8,2],668672,0.190405,2.468,344193.243961,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,17,[8,8,8,8,8,2,2],668864,0.380350,2.497,344609.365860,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,18,[8,8,8,8,8,8],669440,0.741945,2.583,353319.890499,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,19,[8,8,8,8,8,8,2],716288,1.484853,2.670,353090.933856,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,20,[8,8,8,8,8,8,2,2],817280,3.014737,2.955,347816.760712,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,21,[8,8,8,8,8,8,8],817856,6.003680,2.990,349311.074653,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,22,[8,8,8,8,8,8,8,2],864704,12.065952,3.117,347614.854174,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,23,[8,8,8,8,8,8,8,2,2],864896,24.801915,3.145,338224.210785,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,8powerx,24,[8,8,8,8,8,8,8,8],966272,51.567185,3.379,325346.747523,0.00,0.00,0.00,0.00
